,Fluxo (Variação),"0,00 ","-44.553,62 ","30.367,36 ","0,00 ","0,00 ","-2.569,37 ","-1.951,20 ","3.092,20 ","-14.760,19 ","-33.545,60 ","0,00 ","0,00 ","55.928,60 ","600,00 ","-4.727,58 ","0,00 ","-5.551,90 ","0,00 ","0,00 ","-2.380,24 ","0,00 ","0,00 ","3.000,00 ","99.309,68 ","0,00 ","0,00 ","-1.319,99 ","-4.948,45 ","2.500,00 ","-421,25 ","-12.750,00 ","65.318,45 "
,Início do mês,"74.855,06 ","74.855,06 ","30.301,44 ","60.668,80 ","60.668,80 ","60.668,80 ","58.099,43 ","56.148,23 ","59.240,43 ","44.480,24 ","10.934,64 ","10.934,64 ","10.934,64 ","66.863,24 ","67.463,24 ","62.735,66 ","62.735,66 ","57.183,76 ","57.183,76 ","57.183,76 ","54.803,52 ","54.803,52 ","54.803,52 ","57.803,52 ","157.113,20 ","157.113,20 ","157.113,20 ","155.793,21 ","150.844,76 ","153.344,76 ","152.923,51 ","74.855,06 "
,Fim do mês,"74.855,06 ","30.301,44 ","60.668,80 ","60.668,80 ","60.668,80 ","58.099,43 ","56.148,23 ","59.240,43 ","44.480,24 ","10.934,64 ","10.934,64 ","10.934,64 ","66.863,24 ","67.463,24 ","62.735,66 ","62.735,66 ","57.183,76 ","57.183,76 ","57.183,76 ","54.803,52 ","54.803,52 ","54.803,52 ","57.803,52 ","157.113,20 ","157.113,20 ","157.113,20 ","155.793,21 ","150.844,76 ","153.344,76 ","152.923,51 ","140.173,51 ","140.173,51 "
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0,00 "
,Verificação de saldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Conta corrente 1,"1.000,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Conta corrente 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Conta corrente 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Aplicação 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Aplicação 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Caixa/Dinheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Saldo disponibilidades,"1.000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Diferença de fluxo,"73.855,06","30.301,44","60.668,80","60.668,80","60.668,80","58.099,43","56.148,23","59.240,43","44.480,24","10.934,64","10.934,64","10.934,64","66.863,24","67.463,24","62.735,66","62.735,66","57.183,76","57.183,76","57.183,76","54.803,52","54.803,52","54.803,52","57.803,52","157.113,20","157.113,20","157.113,20","155.793,21","150.844,76","153.344,76","152.923,51","140.173,51",
